run_id,phase,algorithm,display_algorithm,category,instance,seed,step,eval,operator,channel,best_cost,route_count,time_seconds
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,14,30,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,3296.170508038623,14,1.3030741250113351
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,15,31,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,3276.933847980093,14,1.3511422090086853
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,16,32,lns_vehicle_type_mutation,flip_operator,3255.6212583923734,14,1.357377334003104
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,17,33,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,3253.6160488002824,14,1.4203846250020433
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,18,34,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,3252.4542609009723,14,1.5121419590141159
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,19,35,lns_vehicle_type_mutation,flip_operator,3233.1678487774816,14,1.526080167008331
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,20,36,lns_vehicle_type_mutation,flip_operator,3229.5872584231365,14,1.5423227500141365
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,21,39,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,3171.3685099518557,14,1.6094397920096526
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,22,43,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,3137.0877362311735,14,1.8105010420113103
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,23,49,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,3124.297925825143,14,2.076866292001796
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,24,51,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,3117.1771087395687,14,2.1770993340032874
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,25,54,lns_vehicle_type_mutation,flip_operator,3097.59118080054,14,2.2930407500098227
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,26,55,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,3092.7287731008914,14,2.366071500000544
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,27,56,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,3076.3581498162403,14,2.4438852920138743
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,28,75,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,2989.4306303736685,14,3.240916250011651
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,29,79,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2988.7187997728165,14,3.442945917006
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,30,88,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2980.0916708134146,14,3.708374834008282
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,31,89,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,2970.3004733717726,14,3.8255382090137573
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,32,91,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,2954.911633388292,14,3.9052447090070928
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,33,94,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,2921.760936528678,14,4.041312084009405
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,34,95,lns_vehicle_type_mutation,flip_operator,2906.514947022771,14,4.05023516700021
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,35,96,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,2903.353635743679,14,4.128753584009246
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,36,99,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2891.380590732551,14,4.284437750000507
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,37,117,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2891.3370915978344,14,4.921213792011258
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,38,123,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,2885.6228008273524,14,5.269908584014047
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,39,124,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2882.2269416002077,14,5.350499834006769
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,40,127,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2865.7266599318855,14,5.523744250007439
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,41,145,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,2862.039591048375,14,6.43826037501276
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,42,185,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2855.2701829672405,14,8.051546500006225
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,43,210,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,2844.6270409350195,14,9.479545334004797
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,44,211,lns_vehicle_type_mutation,flip_operator,2843.357526136557,14,9.491660334009794
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,45,232,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,2825.740141742502,14,10.558350917010102
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,46,267,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2819.3013435143025,14,12.38814445900789
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,47,279,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2810.2091956254485,14,13.004728459010948
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,48,307,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2809.6019502870113,14,14.645207750014379
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,49,320,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2808.407899135284,14,15.390147292011534
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,50,323,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2804.924009788503,14,15.497581959003583
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,51,335,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2803.010912547432,14,16.183881917007966
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,52,357,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,2799.866677642774,14,17.16699970900663
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,53,358,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2799.569118379501,14,17.30129216700152
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,54,360,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,2795.512307679476,14,17.380906792008318
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,55,387,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,2793.5011040207455,14,18.914812709001126
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,56,392,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2790.269355289704,14,19.204342125012772
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,57,419,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2787.5427021741593,14,20.580852584011154
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,58,425,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2785.7669742655294,14,20.97641279200616
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,59,504,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2784.9032513730785,14,25.260282917006407
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,60,510,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2783.7061751199376,14,25.60811970900977
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,61,802,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,2780.5838306195365,14,42.25632795901038
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,62,2298,lns_vehicle_type_mutation,flip_operator,2761.029279188106,13,115.1619158340036
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,63,2300,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,2759.1247028226694,13,115.23907800001325
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,64,2363,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,2758.225824550037,13,118.09583250001015
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,65,2431,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2754.1209461844924,13,121.34935829200549
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,66,2553,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,2745.4441785099516,13,127.1980290000065
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,67,2578,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2741.012178719078,13,128.46005354200315
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,68,2580,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,2727.8875885899356,13,128.5524194590107
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,69,2584,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2727.520646838949,13,128.68503312500252
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,70,2586,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2724.62405002177,13,128.7672927500098
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,71,2587,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2720.0002754884013,13,128.88928100001067
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,72,2599,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,2718.7631839740507,13,129.76957675001177
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,73,2633,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2717.66274521248,13,131.641202334009
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,74,2635,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,2714.9687849002075,13,131.70795804201043
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,75,2668,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2710.514472593301,13,133.0956918340089
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,76,2673,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,2709.147647834923,13,133.3441157920024
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,77,2693,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2708.606672653672,13,134.20556170900818
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,78,2713,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2706.3397249698587,13,135.23571691701363
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,79,2716,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2706.0537468095517,13,135.42022108400124
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,80,3894,lns_vehicle_type_mutation,flip_operator,2704.4071049951003,13,187.80474504201266
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,81,3950,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2702.079682384095,13,190.37522995901236
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,82,8150,lns_vehicle_type_mutation,flip_operator,2687.8983977105313,13,384.16623895900557
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,83,8159,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2683.584548842514,13,384.6208470000129
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,84,8163,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,2681.9217317553293,13,384.80721554200863
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,85,8192,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,2681.7061350946956,13,386.2523887500138
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,86,8361,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2679.109812090787,13,395.23610833400744
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,87,8799,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2673.96739200339,13,419.75490929200896
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,88,8852,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,2673.6029586157683,13,422.3161815420026
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,89,8872,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2672.9518907263227,13,423.4010211670102
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,90,8882,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,2672.890525478915,13,423.8132402090123
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed1,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,1,91,8889,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,2672.587337374461,13,424.35594725000556
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed2,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,2,0,0,shared_warm_start,shared_warm_start,4086.253616024695,15,0.0
C_G4_STABILITY__formal_goeke80__threeshift__e2-threeshift-100c-01__LNS__seed2,C_G4_STABILITY,LNS,LNS,threeshift,e2-threeshift-100c-01,2,1,0,reference_flip_closure,reference_flip_closure,4086.253616024695,15,0.02821795800991822
