run_id,phase,algorithm,seed,step,eval,operator,channel,best_cost,best_cost_before,route_count,signature,time_seconds
G0_GA_seed1,E_G0_REAUDIT,GA,1,42,12124,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4221.543090930121,4252.235668688061,22,c19edcfb43ceeb647370d5c3377802dede3f8fb0fa2e7a56e8f101815062c31a,96.7253954159969
G0_GA_seed1,E_G0_REAUDIT,GA,1,43,12129,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4174.874387563022,4221.543090930121,22,4e36518810fa74c5414154979e3b204ab687152e5821d85eeab650cc740505d5,96.81319883299875
G0_GA_seed1,E_G0_REAUDIT,GA,1,44,12139,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4156.817181470294,4174.874387563022,23,fb7c7c732b5a0060723c3c164f12dfe5c43aa8f9533740dd798db34bbd9fc034,96.95468279099805
G0_GA_seed1,E_G0_REAUDIT,GA,1,45,12231,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4149.8026339765565,4156.817181470294,23,eae59c584f0bf7c1839a0d2f760f2b40576de3db43bb7eab29370cdf5ad30248,97.67966120799974
G0_GA_seed1,E_G0_REAUDIT,GA,1,46,12236,ga_common_arcs_mutation,native_ga_common_arcs_mutation,4110.049788791648,4149.8026339765565,23,ae32cc1b7f477ce45e306f052be6b33764b66159092b1ec3c96d53f017f812bd,97.73541041599674
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,0,0,shared_warm_start,shared_warm_start,5803.553350198798,,22,458cd55f326d1abe7f92786b009298cb4dec22823df0cd1835ebe6c894b46a60,0.0
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,1,0,common_flip_preprocess,common_flip_preprocess,5174.345121253789,5803.553350198798,22,7cc6d853424cabb63602f8e9157561513fd038792153be3eb53eab56e86f09d2,0.5968155000009574
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,2,131,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,5134.128791441558,5174.345121253789,23,cf5376a974522e556d7c38ff84038aa64d1830cfd8d7f9da7c08b6b340348255,5.676880750001146
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,3,138,lns_vehicle_type_mutation,flip_operator,5119.178179958423,5134.128791441558,23,2e53a39c014bb1780e299f840201991a26a8a2ccba366ef664d2d80643df96ef,6.1542297919986595
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,4,200,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,5097.266713781275,5119.178179958423,23,4362bf2247f47a0e96822cf906b0df9d1239ee9fe0f1f5152a758b8fe132d96c,9.04708091700013
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,5,201,lns_vehicle_type_mutation,flip_operator,5080.20422402374,5097.266713781275,23,b5b1c082ba138646d5e1338bbce480c8fb99d623cf1cd5133973a9e39e534876,9.081550416998653
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,6,222,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,5074.50429363293,5080.20422402374,24,44a0cba888851751d81b660c3da91fc54346926988ca659ef83332a3754d31ea,10.139323709001474
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,7,224,lns_vehicle_type_mutation,flip_operator,5037.0162004350705,5074.50429363293,24,ddd269d84ee87176a11a20c2fbde4247bd5001a3ab2dd9e4845b32c312bfd417,10.224264084001334
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,8,226,lns_vehicle_type_mutation,flip_operator,4992.246913516177,5037.0162004350705,24,e1a5fb141c5a3a92fbc7875095949bfdb46f283bdb3255e85ef74c3b93f20bf9,10.297149375001027
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,9,230,lns_vehicle_type_mutation,flip_operator,4948.914370286218,4992.246913516177,24,7065853412a74ae2502231fdf82cac7071cdf9911da15fe8456d07c71e71f511,10.501225125000929
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,10,240,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,4945.608212921175,4948.914370286218,24,ee07a78cd9aede6d91b075a9d4a7c548bcda11d80c59e1e62acc07a9e62e6a3f,10.924760916997911
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,11,241,lns_vehicle_type_mutation,flip_operator,4930.824455989543,4945.608212921175,24,f5ebd6efeb13a8fbdd9001f1c83c59eee94eaab5a9fb3afb4449f7a09c1c7eb6,10.934804624997923
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,12,353,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,4852.132953318212,4930.824455989543,24,687ecc4e48a0584204d5ca2614eb30f2b69c74dc2a3eedfe3d1c86bb09ca3764,15.690752874997997
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,13,368,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,4729.885481072769,4852.132953318212,25,a55d42a0e11ae32b2990c38ddca1337e108152468f0167d6a4840ae7707e09d4,16.28556000000026
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,14,369,lns_vehicle_type_mutation,flip_operator,4684.003833035649,4729.885481072769,25,f0f820bc74c6e7835447628e54c7ed1f3caf5e6f5d0057030cefbed697ce6b4d,16.297867708999547
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,15,370,lns_vehicle_type_mutation,flip_operator,4654.372543391231,4684.003833035649,25,9942b19a1cb1f22280d501d58dca7fe5899d1bf1671ea40283316ed5d0354f25,16.311539999998786
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,16,577,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,4595.053275406218,4654.372543391231,26,99952e8d499d5249bc008ea264bc1769640fa8a7af18fd8070a4af8aba9ef396,25.74798041699978
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,17,579,lns_vehicle_type_mutation,flip_operator,4593.3168062362565,4595.053275406218,26,5f2484048f1a995911f11d4b212ddc6688347e4d4edede360756d9a67d76ae71,25.825404416998936
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,18,636,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,4583.897591999857,4593.3168062362565,26,cf748863862535213e2643c780d15bdfadec15ea5859226e514526ca5d1158b2,28.418218167000305
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,19,637,lns_vehicle_type_mutation,flip_operator,4566.705072912243,4583.897591999857,26,c4bea69d7f4260568ef094e49522ab80b8995df0e5d87eabcb3cc4724b0fbf68,28.433943708998413
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,20,675,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,4480.6082815694845,4566.705072912243,25,ba00c8bec40454d89ac111f39e2b52af2f2fbcefe6ab7b01c3ac9443deeb7d0f,29.994211000001087
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,21,680,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,4466.417043733002,4480.6082815694845,25,96e7e16c831e029aeb2a61fa91b46cd390fe9b1a3336fd0b5ef24b068861314b,30.381852375001472
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,22,682,lns_vehicle_type_mutation,flip_operator,4456.809887502092,4466.417043733002,25,9e8cc7c1233601396e5d6f26c4375fb307dd771bd98cb4dab03823bae6ceef3d,30.455843833999097
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,23,687,lns_vehicle_type_mutation,flip_operator,4452.932236618783,4456.809887502092,25,4aba1f4d09d2fbbb5547f8a0f51dd9ccf451c65dc6b3c5ef359279cc3e93ef6e,30.71675520899953
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,24,734,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,4440.866335387752,4452.932236618783,25,1e9cde03e1b133955d5ec41ab0308494f33e2db3a1e8017b346b107ce1631e5c,32.881124499999714
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,25,738,lns_vehicle_type_mutation,flip_operator,4436.623729629305,4440.866335387752,25,3cac80cd1c25d82d915521c0c622c25864a5b6136dfa1098a548e10a12cbcc86,33.08260650000011
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,26,1053,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,4364.957347599193,4436.623729629305,28,69ca5119843c70056bc52d91d7ada6651e79fa9fd32f7dc18b9d0e2d516ff307,48.21559391700066
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,27,1055,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,4359.075022189646,4364.957347599193,28,c35f8f0ea051204903424fa5279a3b72a4f07943aee28d1301f06796df34aae4,48.35349908399803
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,28,1056,lns_vehicle_type_mutation,flip_operator,4347.82059234186,4359.075022189646,28,25864f7a8b977458c7e52d6a4af70751b2c6ba995b530dbd8202dade8968b3c9,48.36404779199802
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,29,1058,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,4341.093663259036,4347.82059234186,28,f74938f9a07d23b02fe15f05b64aae505e91d1111ceaabae2abcb1d48260160e,48.499937749998935
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,30,1059,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,4160.483721111353,4341.093663259036,27,25d4314c29b41fb77af93ac50daa92295a7130c8feb083cb698c8265ad1d6fae,48.576918041999306
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,31,1061,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,4065.763598373771,4160.483721111353,26,b7e445a5fcda357bfa04efa6123b14261314cc2a572654b046bd84a0d0d849e6,48.720332375
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,32,1064,lns_vehicle_type_mutation,flip_operator,4021.6686201305865,4065.763598373771,26,2855ed0783c0e9c63b94fc2a6060bdf8647d1c896c6444aa6865e4b8420e3c1d,48.87133425000138
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,33,1069,lns_vehicle_type_mutation,flip_operator,3991.992888837179,4021.6686201305865,26,710036fa2c8de1cab96979a63de8dd56baba0fb3b4b2b59143a2088168da7f60,49.14421937500083
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,34,1074,lns_vehicle_type_mutation,flip_operator,3978.9266271746665,3991.992888837179,26,2fe5248226b9ed394adc8427ffd21f9c0626bb6bb38fc6ca07b6045e73901ef5,49.38161112499802
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,35,1076,lns_vehicle_type_mutation,flip_operator,3961.364213809734,3978.9266271746665,26,6df68e21a1d6f2c6dff18ea6e5590721dccd17bb2cb48f1b4a33c30f87f12a54,49.45088712500001
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,36,1203,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,3954.1032935423027,3961.364213809734,26,17c702a393cc664c2fe023210f35c9456d9eaa026eb7602b83c98f710ccd13e9,54.98599816699789
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,37,1366,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,3896.5720039008784,3954.1032935423027,25,8f9556241fa91b3c66d580bb86bc1d7c679e4c9e985dd812637e005ff85b09ac,61.6099874169995
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,38,1369,lns_vehicle_type_mutation,flip_operator,3875.3821937578514,3896.5720039008784,25,ab45c5d9045a3cf6bd22f0e45acedc0adab6e4e05142ecfbaa1eafb377a0e46e,61.79385258399998
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,39,1669,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,3875.0980444701486,3875.3821937578514,25,db60d7bab9ce647afd0268cf0a7270fa95f44c65df3486a4df84675b1057a142,74.8263565419984
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,40,1675,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,3869.9439784020724,3875.0980444701486,25,ddf77946a7ac006bf733ca4d45bf1e23bf83c294781ac49f53636d76a35dc1f8,75.21336379200147
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,41,1825,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,3869.1291747037467,3869.9439784020724,25,cfed24e540f8c48c342348e512a9c5aaf892df2c58ed5630e551a3530db71f24,82.46411974999864
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,42,1832,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,3868.416767998057,3869.1291747037467,25,5f1ef3152e438fa60b71a63b1d166caeec58bf33d66a6eb1d9bc0a87ecb2ae08,82.74716854199869
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,43,1835,lns_vehicle_type_mutation,flip_operator,3863.818638445819,3868.416767998057,25,f50305d12f956e8b6ad7690f868f898ec82693423b6290192cf24ce89b64fef2,82.87989758399999
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,44,1902,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,3862.5446530030017,3863.818638445819,25,fbdb05ade381b6dd1818819d584876cfa3a37c4403358cb4a1f9268426a72211,85.64934120899852
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,45,1978,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,3800.1861351141943,3862.5446530030017,24,7501861233719f9500dbd0c553e51b73629b7c130d26e8443a361beac0e183f4,88.61250354200092
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,46,1979,lns_vehicle_type_mutation,flip_operator,3788.7364537265853,3800.1861351141943,24,bfe5dd1d2bbd3a81268d62e8ec68deff7b18909b530931d41164be128cf83ffc,88.6261644590013
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,47,3760,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,3749.560767660804,3788.7364537265853,24,a56bf6e5b5fbd847ae206729fc736ac29a330b2a3b3a6452d5a382cf732060e0,166.57975495899882
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,48,3762,lns_vehicle_type_mutation,flip_operator,3734.9698924730346,3749.560767660804,24,8e033ea211f90c18ade01af392d2d3c09b18c8692976fa8f81683080987c9e13,166.68443441699856
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,49,3857,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,3727.891087237741,3734.9698924730346,24,99c65cd1e1d8bfbd2dfd89f3afc57709d3c7eda012d682752c9c3063c4118eb2,171.28897629199855
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,50,3859,lns_vehicle_type_mutation,flip_operator,3723.83892067521,3727.891087237741,24,1dff8e9ccb0a89c29425bd5d520ab34a12eab1c1c9935fc54d88f590e3adf7c1,171.37798454199947
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,51,3865,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,3722.381236436262,3723.83892067521,24,73d7d54cb530898b8a6d5d4ec688fc90a3e0b266ff3a65cb6d752940d4d39ef4,171.61275783399833
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,52,3867,lns_vehicle_type_mutation,flip_operator,3707.597479504628,3722.381236436262,24,80e46cc6abd2e90f65780ffbe39b950606c5237b2af00a2c2302bc84103c2212,171.70066845900146
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,53,3938,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,3632.2581402243172,3707.597479504628,23,a30cf369338e38751859d36fb540c756d544bd61cea861694f7d74be649cfcd8,174.3081552500007
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,54,3940,lns_vehicle_type_mutation,flip_operator,3619.10350381111,3632.2581402243172,23,5092b1d96f9c21f1059e1734bfa0bb75382e34ec07e657a7ba7194e1f317542d,174.386705334
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,55,3960,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,3618.665666998285,3619.10350381111,23,a209500ed10b27efb0fde37d121ba934f4483fb90b59926899824e1957be953d,175.26272695900116
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,56,3971,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,3616.828010426532,3618.665666998285,23,59861a4dd9c3c3f00ada20fa28a2d623800e73fe8a153d5216d0047e5fc9af2b,175.89169045900053
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,57,9528,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,3601.8135807594263,3616.828010426532,22,ac48fdcadf8a2c752ff2ff9edd4186f4333ff7d27bef34fdbce94c0d63bf16d0,427.2850243339999
G0_LNS_seed1,E_G0_REAUDIT,LNS,1,58,9529,lns_vehicle_type_mutation,flip_operator,3585.2209121015394,3601.8135807594263,22,91313b553ff5d83f1cf9b1c31bcfc6b67afe96faebd4905c9fe99f4f12ad241a,427.3143797089979
