active_flags,actual_evals,algorithm,best_cost,category,checkpoint_path,checkpoint_readable,commit_hash,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,reused_physical_vehicle_count,route_count,runtime_cap_seconds,seed,size,stage,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share
{},16000,LNS,475.47386180282007,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-02__LNS__seed3.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,39.74573958300243,1,1,16000,402.5588696515921,True,OK,e2-vanilla-10c-02,1,2.3.5,/opt/anaconda3/bin/python3.13,2,0,2,180.0,3,10,stage_b,OK,{},0,False,False,0.5
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,475.47386180282007,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-02__alns_e2_throughput__seed3.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,11.56884741599788,1,1,16000,1383.0245507322138,True,OK,e2-vanilla-10c-02,1,2.3.5,/opt/anaconda3/bin/python3.13,2,0,2,180.0,3,10,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.009580608795658918}, ""checkpoint_model_cost"": {""count"": 5.0, ""seconds"": 0.00022587600687984377}, ""destroy:random_customer_removal"": {""count"": 1998.0, ""seconds"": 0.07721639296869398}, ""destroy:route_segment_removal"": {""count"": 5902.0, ""seconds"": 0.1700735379017715}, ""destroy:shaw_related_removal"": {""count"": 1725.0, ""seconds"": 0.11959775193099631}, ""destroy:vehicle_type_swap"": {""count"": 1623.0, ""seconds"": 0.34938097109261435}, ""destroy:whole_route_removal"": {""count"": 1906.0, ""seconds"": 0.03761710001708707}, ""destroy:worst_customer_removal"": {""count"": 2782.0, ""seconds"": 0.07948996594859636}, ""final_check"": {""count"": 1.0, ""seconds"": 9.73330024862662e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.247910393092752}, ""history_model_cost"": {""count"": 5.0, ""seconds"": 0.0002654590025485959}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00014254100096877664}, ""local_search"": {""count"": 1273.0, ""seconds"": 0.0016010420113161672}, ""repair:greedy_insert_repair"": {""count"": 7527.0, ""seconds"": 3.675201223093609}, ""repair:regret2_insert_repair"": {""count"": 3251.0, ""seconds"": 1.7988346000674937}, ""repair:regret3_insert_repair"": {""count"": 5158.0, ""seconds"": 2.9681185030385677}, ""repair_full_check"": {""count"": 16911.0, ""seconds"": 1.6674233101148275}, ""repair_solution_score"": {""count"": 1623.0, ""seconds"": 0.05770912507432513}, ""route_model_cost"": {""count"": 856.0, ""seconds"": 0.043231505991570884}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.006133250019047409}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.0050275789872102905}}",0,False,False,0.5
{},16000,LNS,466.817910692591,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-03__LNS__seed1.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,40.208205416001874,1,1,16000,397.92872709589756,True,OK,e2-vanilla-10c-03,1,2.3.5,/opt/anaconda3/bin/python3.13,3,0,2,180.0,1,10,stage_b,OK,{},0,False,False,0.5
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,466.817910692591,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-03__alns_e2_throughput__seed1.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,12.553008167000371,1,1,16000,1274.5948849185934,True,OK,e2-vanilla-10c-03,1,2.3.5,/opt/anaconda3/bin/python3.13,3,0,2,180.0,1,10,stage_b,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.006088828937208746}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 9.254200267605484e-05}, ""destroy:random_customer_removal"": {""count"": 7507.0, ""seconds"": 0.2617798640021647}, ""destroy:route_segment_removal"": {""count"": 1686.0, ""seconds"": 0.05060069497631048}, ""destroy:shaw_related_removal"": {""count"": 1686.0, ""seconds"": 0.11666070708088228}, ""destroy:vehicle_type_swap"": {""count"": 1686.0, ""seconds"": 0.2973680629802402}, ""destroy:whole_route_removal"": {""count"": 1686.0, ""seconds"": 0.035874494915333344}, ""destroy:worst_customer_removal"": {""count"": 1686.0, ""seconds"": 0.049442128009104636}, ""final_check"": {""count"": 1.0, ""seconds"": 9.695900007500313e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 2.195060252870462}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.0001270829998247791}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001515830008429475}, ""local_search"": {""count"": 442.0, ""seconds"": 0.0005707610434910748}, ""repair:greedy_insert_repair"": {""count"": 3372.0, ""seconds"": 1.9426247150840936}, ""repair:regret2_insert_repair"": {""count"": 3372.0, ""seconds"": 1.9566684660167084}, ""repair:regret3_insert_repair"": {""count"": 9193.0, ""seconds"": 5.427590233124647}, ""repair_full_check"": {""count"": 21174.0, ""seconds"": 1.7897097407585534}, ""repair_solution_score"": {""count"": 1686.0, ""seconds"": 0.062284133993671276}, ""route_model_cost"": {""count"": 1491.0, ""seconds"": 0.02921273702304461}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.005450081011076691}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.00478671002201736}}",0,False,False,0.5
{},16000,LNS,466.817910692591,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-03__LNS__seed2.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,39.35616766699968,1,1,16000,406.54364864432847,True,OK,e2-vanilla-10c-03,1,2.3.5,/opt/anaconda3/bin/python3.13,3,0,2,180.0,2,10,stage_b,OK,{},0,False,False,0.5
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,466.817910692591,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-03__alns_e2_throughput__seed2.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,12.291209250000975,1,1,16000,1301.7433577578001,True,OK,e2-vanilla-10c-03,1,2.3.5,/opt/anaconda3/bin/python3.13,3,0,2,180.0,2,10,stage_b,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.007131386268156348}, ""checkpoint_model_cost"": {""count"": 5.0, ""seconds"": 0.0002561229957791511}, ""destroy:random_customer_removal"": {""count"": 6052.0, ""seconds"": 0.2122647970863909}, ""destroy:route_segment_removal"": {""count"": 1977.0, ""seconds"": 0.059098993140651146}, ""destroy:shaw_related_removal"": {""count"": 1977.0, ""seconds"": 0.13359072206003475}, ""destroy:vehicle_type_swap"": {""count"": 1977.0, ""seconds"": 0.32162945806703647}, ""destroy:whole_route_removal"": {""count"": 1977.0, ""seconds"": 0.0455792620741704}, ""destroy:worst_customer_removal"": {""count"": 1977.0, ""seconds"": 0.05675774599512806}, ""final_check"": {""count"": 1.0, ""seconds"": 9.329099702881649e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 2.237949679743906}, ""history_model_cost"": {""count"": 5.0, ""seconds"": 0.00027066700204159133}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00014862500029266812}, ""local_search"": {""count"": 666.0, ""seconds"": 0.000825288996566087}, ""repair:greedy_insert_repair"": {""count"": 3955.0, ""seconds"": 2.1925686340327957}, ""repair:regret2_insert_repair"": {""count"": 8028.0, ""seconds"": 4.751280313987081}, ""repair:regret3_insert_repair"": {""count"": 3954.0, ""seconds"": 2.2556971279154823}, ""repair_full_check"": {""count"": 21359.0, ""seconds"": 1.835761210808414}, ""repair_solution_score"": {""count"": 1977.0, ""seconds"": 0.06960210210309015}, ""route_model_cost"": {""count"": 1337.0, ""seconds"": 0.026773408066219417}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.0053355380150605924}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.004784382017533062}}",0,False,False,0.5
{},16000,LNS,466.817910692591,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-03__LNS__seed3.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,40.537780999999086,1,1,16000,394.693532929204,True,OK,e2-vanilla-10c-03,1,2.3.5,/opt/anaconda3/bin/python3.13,3,0,2,180.0,3,10,stage_b,OK,{},0,False,False,0.5
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,466.817910692591,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-10c-03__alns_e2_throughput__seed3.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,1,12.192260624997289,1,1,16000,1312.3079051636955,True,OK,e2-vanilla-10c-03,1,2.3.5,/opt/anaconda3/bin/python3.13,3,0,2,180.0,3,10,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.005928417231189087}, ""checkpoint_model_cost"": {""count"": 9.0, ""seconds"": 0.0004299979918869212}, ""destroy:random_customer_removal"": {""count"": 9291.0, ""seconds"": 0.3107893948290439}, ""destroy:route_segment_removal"": {""count"": 1329.0, ""seconds"": 0.03847694001160562}, ""destroy:shaw_related_removal"": {""count"": 1329.0, ""seconds"": 0.08924639003089396}, ""destroy:vehicle_type_swap"": {""count"": 1329.0, ""seconds"": 0.22543519199825823}, ""destroy:whole_route_removal"": {""count"": 1329.0, ""seconds"": 0.02705703900937806}, ""destroy:worst_customer_removal"": {""count"": 1329.0, ""seconds"": 0.03760101607622346}, ""final_check"": {""count"": 1.0, ""seconds"": 9.620800119591877e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.1867420118724112}, ""history_model_cost"": {""count"": 9.0, ""seconds"": 0.0004686270040110685}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0001478749982197769}, ""local_search"": {""count"": 421.0, ""seconds"": 0.0005331299762474373}, ""repair:greedy_insert_repair"": {""count"": 2658.0, ""seconds"": 1.4800425418652594}, ""repair:regret2_insert_repair"": {""count"": 2658.0, ""seconds"": 1.5132408329227474}, ""repair:regret3_insert_repair"": {""count"": 10620.0, ""seconds"": 6.220437885956926}, ""repair_full_check"": {""count"": 19906.0, ""seconds"": 1.7250720718911907}, ""repair_solution_score"": {""count"": 1329.0, ""seconds"": 0.04680487199584604}, ""route_model_cost"": {""count"": 1447.0, ""seconds"": 0.028948565013706684}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0055004619898681995}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004816919008590048}}",0,False,False,0.5
{},16000,LNS,642.185285005708,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-01__LNS__seed1.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,2,2,34.87849612499849,0,0,16000,458.7353750190023,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,180.0,1,15,stage_b,OK,{},0,True,False,0.0
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,644.386285554954,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-01__alns_e2_throughput__seed1.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,2,2,13.56428275000144,0,0,16000,1179.5684515643338,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,180.0,1,15,stage_b,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.008228979626437649}, ""checkpoint_model_cost"": {""count"": 7.0, ""seconds"": 0.00032470899532199837}, ""destroy:random_customer_removal"": {""count"": 5131.0, ""seconds"": 0.18528879871882964}, ""destroy:route_segment_removal"": {""count"": 762.0, ""seconds"": 0.02311216302405228}, ""destroy:shaw_related_removal"": {""count"": 7758.0, ""seconds"": 0.7062043569567322}, ""destroy:vehicle_type_swap"": {""count"": 762.0, ""seconds"": 0.07377183600328863}, ""destroy:whole_route_removal"": {""count"": 762.0, ""seconds"": 0.016206533069635043}, ""destroy:worst_customer_removal"": {""count"": 762.0, ""seconds"": 0.023432617970684078}, ""final_check"": {""count"": 1.0, ""seconds"": 4.3832998926518485e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 1.4070407285835245}, ""history_model_cost"": {""count"": 7.0, ""seconds"": 0.0003447070048423484}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00012587499804794788}, ""local_search"": {""count"": 313.0, ""seconds"": 0.0003738049890671391}, ""repair:greedy_insert_repair"": {""count"": 8520.0, ""seconds"": 5.369728446970839}, ""repair:regret2_insert_repair"": {""count"": 1524.0, ""seconds"": 1.0098675220506266}, ""repair:regret3_insert_repair"": {""count"": 5893.0, ""seconds"": 4.07992384508907}, ""repair_full_check"": {""count"": 18349.0, ""seconds"": 1.038628780952422}, ""repair_solution_score"": {""count"": 6.0, ""seconds"": 0.0003693349972309079}, ""route_model_cost"": {""count"": 9154.0, ""seconds"": 0.18597409125140985}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.008013500992092304}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.006306210005277535}}",0,True,False,0.0
{},16000,LNS,642.185285005708,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-01__LNS__seed2.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,2,2,35.0182413750008,0,0,16000,456.9047265583775,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,180.0,2,15,stage_b,OK,{},0,True,False,0.0
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,644.386285554954,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-01__alns_e2_throughput__seed2.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,2,2,13.88395804099855,0,0,16000,1152.4091294969992,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,180.0,2,15,stage_b,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.004141308036196278}, ""checkpoint_model_cost"": {""count"": 6.0, ""seconds"": 0.0002711669949349016}, ""destroy:random_customer_removal"": {""count"": 7669.0, ""seconds"": 0.27448999306579935}, ""destroy:route_segment_removal"": {""count"": 1302.0, ""seconds"": 0.041080942981352564}, ""destroy:shaw_related_removal"": {""count"": 3062.0, ""seconds"": 0.2870469360277639}, ""destroy:vehicle_type_swap"": {""count"": 1301.0, ""seconds"": 0.22619775513521745}, ""destroy:whole_route_removal"": {""count"": 1302.0, ""seconds"": 0.028643347028264543}, ""destroy:worst_customer_removal"": {""count"": 1302.0, ""seconds"": 0.04058096094377106}, ""final_check"": {""count"": 1.0, ""seconds"": 4.408299719216302e-05}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 1.4395228940884408}, ""history_model_cost"": {""count"": 6.0, ""seconds"": 0.0002897929989558179}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00011966599777224474}, ""local_search"": {""count"": 59.0, ""seconds"": 8.695997894392349e-05}, ""repair:greedy_insert_repair"": {""count"": 2604.0, ""seconds"": 1.791396073938813}, ""repair:regret2_insert_repair"": {""count"": 8971.0, ""seconds"": 6.295933624758618}, ""repair:regret3_insert_repair"": {""count"": 4363.0, ""seconds"": 2.8394756250127102}, ""repair_full_check"": {""count"": 20189.0, ""seconds"": 1.1903785241229343}, ""repair_solution_score"": {""count"": 408.0, ""seconds"": 0.025633540979470126}, ""route_model_cost"": {""count"": 13576.0, ""seconds"": 0.2754420390847372}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.008051131990214344}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.006137334989034571}}",0,True,False,0.0
{},16000,LNS,642.185285005708,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-01__LNS__seed3.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,2,2,35.230811334000464,0,0,16000,454.1479288772087,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,180.0,3,15,stage_b,OK,{},0,True,False,0.0
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,642.185285005708,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-01__alns_e2_throughput__seed3.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,2,2,13.168688875000953,0,0,16000,1215.0032666026398,True,OK,e2-vanilla-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,0,2,180.0,3,15,stage_b,OK,"{""acceptance"": {""count"": 15937.0, ""seconds"": 0.004799655009264825}, ""checkpoint_model_cost"": {""count"": 8.0, ""seconds"": 0.00034987500112038106}, ""destroy:random_customer_removal"": {""count"": 11295.0, ""seconds"": 0.3776822888139577}, ""destroy:route_segment_removal"": {""count"": 927.0, ""seconds"": 0.027708615012670634}, ""destroy:shaw_related_removal"": {""count"": 930.0, ""seconds"": 0.08787033305270597}, ""destroy:vehicle_type_swap"": {""count"": 927.0, ""seconds"": 0.22801845600042725}, ""destroy:whole_route_removal"": {""count"": 928.0, ""seconds"": 0.01979581107298145}, ""destroy:worst_customer_removal"": {""count"": 930.0, ""seconds"": 0.02846088797377888}, ""final_check"": {""count"": 1.0, ""seconds"": 4.6042001486057416e-05}, ""full_candidate_score"": {""count"": 15937.0, ""seconds"": 1.3870049830075004}, ""history_model_cost"": {""count"": 8.0, ""seconds"": 0.00037020899981143884}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00012708400026895106}, ""local_search"": {""count"": 219.0, ""seconds"": 0.0002684140235942323}, ""repair:greedy_insert_repair"": {""count"": 1858.0, ""seconds"": 1.235619753064384}, ""repair:regret2_insert_repair"": {""count"": 1857.0, ""seconds"": 1.2615174499842396}, ""repair:regret3_insert_repair"": {""count"": 12222.0, ""seconds"": 7.846599176944437}, ""repair_full_check"": {""count"": 18451.0, ""seconds"": 0.9668350060201192}, ""repair_solution_score"": {""count"": 231.0, ""seconds"": 0.014298456007963978}, ""route_model_cost"": {""count"": 10299.0, ""seconds"": 0.20663820601112093}, ""scan_build"": {""count"": 63.0, ""seconds"": 0.007975130993145285}, ""scan_score"": {""count"": 63.0, ""seconds"": 0.006143920003523817}}",0,True,False,0.0
{},16000,LNS,672.5783415086552,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-15c-02__LNS__seed1.json,True,45c4025e4666c1997dbbc90ea3d2e32ab3ab5b0f,1,2,60.471682333998615,1,1,16000,264.58665250337214,True,OK,e2-vanilla-15c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,1,3,180.0,1,15,stage_b,OK,{},0,False,False,0.3333333333333333
