accepted_addition_count,addition_count,addition_ids,after_route_signature_sha256,before_route_signature_sha256,demand_threshold_kg,event_ids,failure_reason,instance_id,legal,newly_used_vehicle_count,newly_used_vehicle_ids,policy,route_plan_changed,search_called,stage,stage_evaluation_budget,status,stream_seed,trigger_cause,trigger_second,wall_seconds
1,1,C037,c3922a4b0bf381f0022b3e16aa5bc2b2d72c06197adb10a09f449daf99b7d662,f64fc679fe3c14a63cbc2a8824b9a437d20bf1f20ae8e9dcc9732ce05cf16556,,ADD_008_C037,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_3,hybrid_count_10_percent_or_30_minutes,True,True,6,8,PASS_FULL_BATCH,1,order_count_threshold,36269.465721924236,0.024086792021989822
1,1,C018,16bac6f46ac5be313c33f04552e9c74ac0f4d8dc2400563300343ffa316ae036,171ef64945f3ea888a8e0852320f43d0b0bea460f8daa4b5012b36e45d8c9d68,,ADD_005_C018,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,7,8,PASS_FULL_BATCH,1,order_count_threshold,43036.14057051672,0.031642665970139205
1,1,C014,814462bd340c436d830b113f5c9a206261e4b470b40737744e62970402d7b290,16bac6f46ac5be313c33f04552e9c74ac0f4d8dc2400563300343ffa316ae036,,ADD_003_C014,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,8,8,PASS_FULL_BATCH,1,order_count_threshold,43500.09209705253,0.03135858406312764
1,1,C042,6c18f6619ed68df63a408ea705322e582de0e8511e13b6b1fd7fce8f9bb51255,4000ed856254f6c390109968437c8ef1e8e360d6064ebd392caaecd7c744a621,,ADD_009_C042,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,9,8,PASS_FULL_BATCH,1,order_count_threshold,47210.324415723066,0.01416312507353723
1,1,C012,c42465afc77acd08ed7233a812d2319a8fc56e4f08875f326da1d47917c40097,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,ADD_002_C012,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_3,hybrid_count_10_percent_or_30_minutes,True,True,10,8,PASS_FULL_BATCH,1,order_count_threshold,55552.16544865309,0.006755333044566214
1,1,C009,ff13ead16f5aa485c944fbfbae7689c6c7572bc19ab347c62c2b8614a3c44104,be223bf9c88e69d4b2a71b92b69e71cd763451ae55a00b17cc827493e566ca7f,,ADD_001_C009,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,1,8,PASS_FULL_BATCH,1,maximum_wait,25200.0,0.030503166955895722
1,1,C015,8c4c73b869505861ac8eaa09dfcbd3430a1830e2fd32b09968c188baa9eb9ba8,ff13ead16f5aa485c944fbfbae7689c6c7572bc19ab347c62c2b8614a3c44104,,ADD_004_C015,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,2,8,PASS_FULL_BATCH,1,maximum_wait,32400.0,0.02744391607120633
2,2,C031|C034,21b5766c8c918dda6dabcf627e90076465383547cfc6a8cd8aa2c3409847363b,8c4c73b869505861ac8eaa09dfcbd3430a1830e2fd32b09968c188baa9eb9ba8,,ADD_006_C031|ADD_007_C034,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,3,8,PASS_FULL_BATCH,1,order_count_threshold,33246.24520414718,0.033973915968090296
1,1,C046,49b63108815d772a90c8c51985707b4b7173c1f3b7802ec8668acb6bd3ed089a,21b5766c8c918dda6dabcf627e90076465383547cfc6a8cd8aa2c3409847363b,,ADD_010_C046,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_2,hybrid_count_20_percent_or_30_minutes,True,True,4,8,PASS_FULL_BATCH,1,maximum_wait,35046.24520414718,0.021326499991118908
1,1,C037,d880b5661d55884531cc7f443da21083cb7bf8b0b86abfdf888d228ef7440b69,49b63108815d772a90c8c51985707b4b7173c1f3b7802ec8668acb6bd3ed089a,,ADD_008_C037,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,5,8,PASS_FULL_BATCH,1,maximum_wait,36846.24520414718,0.02360645798034966
2,2,C014|C018,67647f9fe44f3aa2fffd0aefdad231d8f3e86732afd608cbe0dcd9a5f7cbbc69,616a391f420975e0ea5bc023d739bb7b5d064850ac6beaea8b1d5a2fb889a68e,,ADD_005_C018|ADD_003_C014,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_3,hybrid_count_20_percent_or_30_minutes,True,True,6,8,PASS_FULL_BATCH,1,order_count_threshold,43500.09209705253,0.02867004193831235
1,1,C042,a44b7d31e39e9593e7c1a5f4afa55d68235ae6df0655b4adb25da1130a83603e,d740f075e29cc11cfa8b556fc69d8b83cdca34f491b2261853ea5ff775c41885,,ADD_009_C042,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,7,8,PASS_FULL_BATCH,1,maximum_wait,48900.09209705253,0.014148041023872793
1,1,C012,26df17cbbfb28f69a5f8f1d623a67823b4a25da1bd28801961e9e93db1377875,e10862fae67a88e8b29bc6be1d2f8f06c802d55ec9ed895c92a5764ebe4db764,,ADD_002_C012,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_4,hybrid_count_20_percent_or_30_minutes,True,True,8,8,PASS_FULL_BATCH,1,maximum_wait,56100.09209705253,0.009042542078532279
1,1,C020,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,c974c178a24198af5dbf59da2196a42ef8d7dea8e62fb062e654b5e24d7d765c,,ADD_004_C020,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,1,8,PASS_FULL_BATCH,2,new_information,22254.559526037057,0.029597625019960105
1,1,C035,901062693ffa6ca5a4e2acf9953eebf0e82f65d88ce6a09429caea83bef65b66,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,,ADD_009_C035,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_2,per_order,True,True,2,8,PASS_FULL_BATCH,2,new_information,23996.370036417276,0.03175495797768235
1,1,C028,278c4e40db8cbce790dd743d2daab96b92282827751d15717ec03dc379b48a0e,901062693ffa6ca5a4e2acf9953eebf0e82f65d88ce6a09429caea83bef65b66,,ADD_008_C028,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,3,8,PASS_FULL_BATCH,2,new_information,24128.91205930492,0.032785041956231
1,1,C022,a4aeb1787c7a60c0cb1d5e844cb54ad7fe30885c0b25c5064db68ae170a33f6e,278c4e40db8cbce790dd743d2daab96b92282827751d15717ec03dc379b48a0e,,ADD_006_C022,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,4,8,PASS_FULL_BATCH,2,new_information,26292.69292318699,0.03682995808776468
1,1,C039,09a00ba357351440413c78fdac74cc4ef37eeddf854d0d23f78661c490d05d40,a4aeb1787c7a60c0cb1d5e844cb54ad7fe30885c0b25c5064db68ae170a33f6e,,ADD_010_C039,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_3,per_order,True,True,5,8,PASS_FULL_BATCH,2,new_information,29181.799385922022,0.041226709028705955
1,1,C021,c8b184d7a0a4636e3cbb8e6f892808f7fdb50ec4ff8be590bd58a065918c82d2,09a00ba357351440413c78fdac74cc4ef37eeddf854d0d23f78661c490d05d40,,ADD_005_C021,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,6,8,PASS_FULL_BATCH,2,new_information,34899.73319459001,0.039357790956273675
1,1,C017,5483c046fc1ef9db470b973d738f13ec806d83deafe1388c50d218330f7b08de,c8b184d7a0a4636e3cbb8e6f892808f7fdb50ec4ff8be590bd58a065918c82d2,,ADD_003_C017,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_3,per_order,True,True,7,8,PASS_FULL_BATCH,2,new_information,34962.44524216631,0.050690165953710675
1,1,C008,954af40e442a8a6e2476706c5b75d8cd91aa3a87a70e1066e35255a05bf044ae,92b588df1a68afe9828534c36766d00cb81dcf3b02e27979aa731c4192918a80,,ADD_002_C008,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,8,8,PASS_FULL_BATCH,2,new_information,42686.12050551212,0.038674915907904506
1,1,C005,21538b8cf77a0990773576afc519518087963ad0db1fffdb3e3202255e3195d7,5dcdc5c83ef8b6f72b3c0e414703a740b780e08cf9e3b1d35bd635cbd3a61966,,ADD_001_C005,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,9,8,PASS_FULL_BATCH,2,new_information,44997.09247339568,0.029659291030839086
1,1,C023,1feeb62fd5a61b558165c0897583ad2a386b4969b6bccabe7e20f27bcf72c2ce,3246e981b4b9d337fc8a70071986a98513857e457a250100e58aae1dff1b8ed9,,ADD_007_C023,,cn-prd-50c-01-V2-LOCATIONS,True,0,,per_order,True,True,10,8,PASS_FULL_BATCH,2,new_information,48033.63461205046,0.02090762509033084
1,1,C020,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,c974c178a24198af5dbf59da2196a42ef8d7dea8e62fb062e654b5e24d7d765c,,ADD_004_C020,,cn-prd-50c-01-V2-LOCATIONS,True,0,,fixed_30_minutes,True,True,1,8,PASS_FULL_BATCH,2,fixed_interval,23400.0,0.030879999976605177
2,2,C028|C035,0ed4aeddce4314369545b3cb2ea82501af941b876e179206ff99ef95f15c736b,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,,ADD_009_C035|ADD_008_C028,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_2,fixed_30_minutes,True,True,2,8,PASS_FULL_BATCH,2,fixed_interval,25200.0,0.03435866697691381
1,1,C022,ed464170b8b4b144f7a6f6579f8ce35580a0d30d119d664847d20d53075c1c71,0ed4aeddce4314369545b3cb2ea82501af941b876e179206ff99ef95f15c736b,,ADD_006_C022,,cn-prd-50c-01-V2-LOCATIONS,True,0,,fixed_30_minutes,True,True,3,8,PASS_FULL_BATCH,2,fixed_interval,27000.0,0.036354374955408275
1,1,C039,5de05c06046830406c735347cbe1e688034be73fb78e4108f49ad20d03f70f91,ed464170b8b4b144f7a6f6579f8ce35580a0d30d119d664847d20d53075c1c71,,ADD_010_C039,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_3,fixed_30_minutes,True,True,4,8,PASS_FULL_BATCH,2,fixed_interval,30600.0,0.0377356659155339
2,2,C017|C021,54bcd55d5317a8b90efa076fef197704911b7b66e36afdc09873a6d26f179312,5de05c06046830406c735347cbe1e688034be73fb78e4108f49ad20d03f70f91,,ADD_005_C021|ADD_003_C017,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_3,fixed_30_minutes,True,True,5,8,PASS_FULL_BATCH,2,fixed_interval,36000.0,0.046063958085142076
1,1,C008,b516ac6fbc949592f44d543471bf5366e96187babf6f6769b32c8edf04c6038b,e31ff234621060687f9ea772c58fbc771f2cba8b3387200e0985d48fd654fd17,,ADD_002_C008,,cn-prd-50c-01-V2-LOCATIONS,True,0,,fixed_30_minutes,True,True,6,8,PASS_FULL_BATCH,2,fixed_interval,43200.0,0.026880874997004867
1,1,C005,4a28769e5204ca59ee8a86e9d7ed6909935767d39eac6537adc0135e61568b47,2157a8e446b72302d43158d3a2a059f2ea58098533fc3c181d5f885149f46297,,ADD_001_C005,,cn-prd-50c-01-V2-LOCATIONS,True,0,,fixed_30_minutes,True,True,7,8,PASS_FULL_BATCH,2,fixed_interval,45000.0,0.023131166002713144
1,1,C023,334799dc375a06420fcd816a9ca13f28ad1ef306b5c47c736692472fc84c8864,c06691ced09b38ca1a5910ebca23ed58442a1a2133977f025f1727fc5aa19b43,,ADD_007_C023,,cn-prd-50c-01-V2-LOCATIONS,True,0,,fixed_30_minutes,True,True,8,8,PASS_FULL_BATCH,2,fixed_interval,48600.0,0.013454915955662727
1,1,C020,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,c974c178a24198af5dbf59da2196a42ef8d7dea8e62fb062e654b5e24d7d765c,,ADD_004_C020,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,1,8,PASS_FULL_BATCH,2,order_count_threshold,22254.559526037057,0.030487583950161934
1,1,C035,901062693ffa6ca5a4e2acf9953eebf0e82f65d88ce6a09429caea83bef65b66,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,,ADD_009_C035,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_2,hybrid_count_10_percent_or_30_minutes,True,True,2,8,PASS_FULL_BATCH,2,order_count_threshold,23996.370036417276,0.0309600830078125
1,1,C028,278c4e40db8cbce790dd743d2daab96b92282827751d15717ec03dc379b48a0e,901062693ffa6ca5a4e2acf9953eebf0e82f65d88ce6a09429caea83bef65b66,,ADD_008_C028,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,3,8,PASS_FULL_BATCH,2,order_count_threshold,24128.91205930492,0.03233499999623746
1,1,C022,a4aeb1787c7a60c0cb1d5e844cb54ad7fe30885c0b25c5064db68ae170a33f6e,278c4e40db8cbce790dd743d2daab96b92282827751d15717ec03dc379b48a0e,,ADD_006_C022,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,4,8,PASS_FULL_BATCH,2,order_count_threshold,26292.69292318699,0.03647841699421406
1,1,C039,09a00ba357351440413c78fdac74cc4ef37eeddf854d0d23f78661c490d05d40,a4aeb1787c7a60c0cb1d5e844cb54ad7fe30885c0b25c5064db68ae170a33f6e,,ADD_010_C039,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_3,hybrid_count_10_percent_or_30_minutes,True,True,5,8,PASS_FULL_BATCH,2,order_count_threshold,29181.799385922022,0.03971612500026822
1,1,C021,c8b184d7a0a4636e3cbb8e6f892808f7fdb50ec4ff8be590bd58a065918c82d2,09a00ba357351440413c78fdac74cc4ef37eeddf854d0d23f78661c490d05d40,,ADD_005_C021,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,6,8,PASS_FULL_BATCH,2,order_count_threshold,34899.73319459001,0.03993845800869167
1,1,C017,5483c046fc1ef9db470b973d738f13ec806d83deafe1388c50d218330f7b08de,c8b184d7a0a4636e3cbb8e6f892808f7fdb50ec4ff8be590bd58a065918c82d2,,ADD_003_C017,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_3,hybrid_count_10_percent_or_30_minutes,True,True,7,8,PASS_FULL_BATCH,2,order_count_threshold,34962.44524216631,0.04802749992813915
1,1,C008,954af40e442a8a6e2476706c5b75d8cd91aa3a87a70e1066e35255a05bf044ae,92b588df1a68afe9828534c36766d00cb81dcf3b02e27979aa731c4192918a80,,ADD_002_C008,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,8,8,PASS_FULL_BATCH,2,order_count_threshold,42686.12050551212,0.03978241700679064
1,1,C005,21538b8cf77a0990773576afc519518087963ad0db1fffdb3e3202255e3195d7,5dcdc5c83ef8b6f72b3c0e414703a740b780e08cf9e3b1d35bd635cbd3a61966,,ADD_001_C005,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,9,8,PASS_FULL_BATCH,2,order_count_threshold,44997.09247339568,0.03198770899325609
1,1,C023,1feeb62fd5a61b558165c0897583ad2a386b4969b6bccabe7e20f27bcf72c2ce,3246e981b4b9d337fc8a70071986a98513857e457a250100e58aae1dff1b8ed9,,ADD_007_C023,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_10_percent_or_30_minutes,True,True,10,8,PASS_FULL_BATCH,2,order_count_threshold,48033.63461205046,0.02101487503387034
1,1,C020,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,c974c178a24198af5dbf59da2196a42ef8d7dea8e62fb062e654b5e24d7d765c,,ADD_004_C020,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,1,8,PASS_FULL_BATCH,2,maximum_wait,23400.0,0.029233084060251713
2,2,C028|C035,0ed4aeddce4314369545b3cb2ea82501af941b876e179206ff99ef95f15c736b,4d398d360ea93b4d9c6ae5209ed7928f2fc9015255bfda95dba371b9270f4809,,ADD_009_C035|ADD_008_C028,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_2,hybrid_count_20_percent_or_30_minutes,True,True,2,8,PASS_FULL_BATCH,2,order_count_threshold,24128.91205930492,0.03300345910247415
1,1,C022,ed464170b8b4b144f7a6f6579f8ce35580a0d30d119d664847d20d53075c1c71,0ed4aeddce4314369545b3cb2ea82501af941b876e179206ff99ef95f15c736b,,ADD_006_C022,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,3,8,PASS_FULL_BATCH,2,maximum_wait,27728.91205930492,0.03410895890556276
1,1,C039,5de05c06046830406c735347cbe1e688034be73fb78e4108f49ad20d03f70f91,ed464170b8b4b144f7a6f6579f8ce35580a0d30d119d664847d20d53075c1c71,,ADD_010_C039,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_shenzhen_3,hybrid_count_20_percent_or_30_minutes,True,True,4,8,PASS_FULL_BATCH,2,maximum_wait,29528.91205930492,0.039946749922819436
1,1,C021,13f21f37c8e8653386d4668c32934a55d88bf1cf7ecfd5cb3b5d23e875d43575,5de05c06046830406c735347cbe1e688034be73fb78e4108f49ad20d03f70f91,,ADD_005_C021,,cn-prd-50c-01-V2-LOCATIONS,True,0,,hybrid_count_20_percent_or_30_minutes,True,True,5,8,PASS_FULL_BATCH,2,maximum_wait,34928.912059304916,0.038256249972619116
1,1,C017,c01ed47f6b1fe80a9eb0fc4e2b59fd1337482bce34a08e8012113ebecbaa1e68,13f21f37c8e8653386d4668c32934a55d88bf1cf7ecfd5cb3b5d23e875d43575,,ADD_003_C017,,cn-prd-50c-01-V2-LOCATIONS,True,1,CV_D_guangzhou_3,hybrid_count_20_percent_or_30_minutes,True,True,6,8,PASS_FULL_BATCH,2,maximum_wait,36728.912059304916,0.0436657500686124
