run_id,phase,algorithm,display_algorithm,category,instance,seed,step,eval,operator,channel,best_cost,route_count,time_seconds
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,9,420,aco_ant_vnd,native_aco_ant_vnd,3230.5626602007337,14,1.679893541004276
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,10,540,aco_ant_vnd,native_aco_ant_vnd,3228.7918737048776,14,2.1354834999947343
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,11,544,aco_vnd_relocate,native_aco_vnd_relocate,3169.389225594753,14,2.1610694580012932
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,12,546,aco_ant_vnd,native_aco_ant_vnd,3119.968467107639,14,2.1703392910130788
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,13,639,aco_ant_vnd,native_aco_ant_vnd,3102.752940228211,14,2.516816083021695
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,14,783,aco_ant_vnd,native_aco_ant_vnd,3100.8419557317848,14,3.0246012910210993
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,15,831,aco_ant_vnd,native_aco_ant_vnd,3076.1974942855536,14,3.1938087080197874
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,16,1152,aco_ant_vnd,native_aco_ant_vnd,3065.0167425770537,14,4.242944249999709
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,17,1631,aco_vnd_swap,native_aco_vnd_swap,2976.8991967080706,14,5.933026041020639
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,18,1632,aco_ant_vnd,native_aco_ant_vnd,2970.025618283796,14,5.941845458000898
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,19,3475,aco_vnd_relocate,native_aco_vnd_relocate,2931.813155309128,14,12.089469291007845
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,20,3477,aco_ant_vnd,native_aco_ant_vnd,2928.5854595235974,14,12.119195791019592
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,21,6590,aco_vnd_swap,native_aco_vnd_swap,2925.581715751625,14,22.69261591602117
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,22,8199,aco_ant_vnd,native_aco_ant_vnd,2906.4440882582303,14,28.284779291017912
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,23,12846,aco_ant_vnd,native_aco_ant_vnd,2904.7079772192496,14,44.40862787500373
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed2,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,2,24,15132,aco_ant_vnd,native_aco_ant_vnd,2818.2380480742686,14,52.437385208002524
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,0,0,shared_warm_start,shared_warm_start,3960.9142264324673,15,0.0
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,1,0,reference_flip_closure,reference_flip_closure,3960.9142264324673,15,0.01458329099114053
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,2,9,aco_ant_vnd,native_aco_ant_vnd,3667.904212147624,14,0.061218874994665384
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,3,21,aco_ant_vnd,native_aco_ant_vnd,3648.936734348938,14,0.12703195799258538
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,4,24,aco_ant_vnd,native_aco_ant_vnd,3647.9006308370285,14,0.1421518750139512
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,5,36,aco_ant_vnd,native_aco_ant_vnd,3639.8002431301165,14,0.19504645801498555
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,6,37,aco_vnd_relocate,native_aco_vnd_relocate,3503.509025178004,14,0.2069596660148818
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,7,39,aco_ant_vnd,native_aco_ant_vnd,3487.3086620374834,14,0.21376545800012536
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,8,132,aco_ant_vnd,native_aco_ant_vnd,3475.8445338275346,14,0.5788955000170972
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,9,147,aco_ant_vnd,native_aco_ant_vnd,3433.3208649281146,14,0.6442056660016533
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,10,153,aco_ant_vnd,native_aco_ant_vnd,3390.834372532699,14,0.6759167909913231
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,11,165,aco_ant_vnd,native_aco_ant_vnd,3313.2806850931397,14,0.7365223329979926
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,12,180,aco_ant_vnd,native_aco_ant_vnd,3275.6711366876584,14,0.7991212909983005
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,13,396,aco_ant_vnd,native_aco_ant_vnd,3262.4394907021515,14,1.6054234580078628
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,14,405,aco_ant_vnd,native_aco_ant_vnd,3253.1911931780924,14,1.6538232910097577
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,15,594,aco_ant_vnd,native_aco_ant_vnd,3209.1815554312834,14,2.4631894160120282
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,16,647,aco_vnd_swap,native_aco_vnd_swap,3165.656254704584,14,2.660968333017081
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,17,940,aco_vnd_relocate,native_aco_vnd_relocate,3131.804422838239,14,3.686112833005609
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,18,1239,aco_ant_vnd,native_aco_ant_vnd,3090.6990835411007,14,4.732836707989918
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,19,1590,aco_ant_vnd,native_aco_ant_vnd,3076.5170710987777,14,5.937347166007385
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,20,2521,aco_vnd_relocate,native_aco_vnd_relocate,3065.7885172545975,14,9.082962375017814
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,21,2892,aco_ant_vnd,native_aco_ant_vnd,3063.36016282213,14,10.33349241601536
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,22,3210,aco_ant_vnd,native_aco_ant_vnd,2995.150704512927,14,11.425825375015847
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,23,5715,aco_ant_vnd,native_aco_ant_vnd,2954.1986537696303,14,20.106810458004475
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,24,5913,aco_ant_vnd,native_aco_ant_vnd,2932.7296715361585,14,20.829114874999505
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__ACO__seed3,D_G5_TIER1,ACO,ACO,multidepot,e2-multidepot-100c-01,3,25,9342,aco_ant_vnd,native_aco_ant_vnd,2926.2833489880004,14,32.7937842910178
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,0,0,shared_warm_start,shared_warm_start,3960.9142264324673,15,0.0
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,1,0,reference_flip_closure,reference_flip_closure,3960.9142264324673,15,0.015367082989541814
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,2,1,ga_nn_initialization,native_ga_nn_initialization,3023.294848303221,14,0.03632049998850562
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,3,5,ga_vehicle_type_initialization,flip_operator,3013.5144761176357,14,0.07975412500672974
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,4,8,ga_vehicle_type_initialization,flip_operator,3001.9692709320525,14,0.1255867499858141
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,5,21,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,2990.716582158149,15,0.3032417499925941
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,6,23,ga_vehicle_type_initialization,flip_operator,2973.471861725019,15,0.32499145800829865
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,7,26,ga_vehicle_type_initialization,flip_operator,2955.2049722103993,15,0.36696604199823923
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,8,29,ga_vehicle_type_initialization,flip_operator,2947.857906103332,15,0.41387925000162795
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,9,81,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,2925.7018615334437,14,1.1110257079999428
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,10,83,ga_vehicle_type_initialization,flip_operator,2904.8376948325877,14,1.1301642920006998
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed1,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,1,11,86,ga_vehicle_type_initialization,flip_operator,2894.1244745663066,14,1.1728977079910692
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,0,0,shared_warm_start,shared_warm_start,3960.9142264324673,15,0.0
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,1,0,reference_flip_closure,reference_flip_closure,3960.9142264324673,15,0.014798874995904043
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,2,1,ga_nn_initialization,native_ga_nn_initialization,3115.900362767286,14,0.02465104198199697
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,3,2,ga_vehicle_type_initialization,flip_operator,3094.226338958902,14,0.03803783399052918
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,4,11,ga_vehicle_type_initialization,flip_operator,3083.094792633227,14,0.146367499983171
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,5,21,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,3041.0161301450007,14,0.2807380000012927
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,6,23,ga_vehicle_type_initialization,flip_operator,3027.864622808484,14,0.3086079999920912
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,7,31,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,2951.838913920681,15,0.4232934999745339
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,8,38,ga_vehicle_type_initialization,flip_operator,2937.83573023559,15,0.4942529169784393
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,9,41,ga_vehicle_type_initialization,flip_operator,2918.05573546271,15,0.5460670839820523
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,10,44,ga_vehicle_type_initialization,flip_operator,2896.381711654326,15,0.5833020419813693
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed2,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,2,11,7192,ga_common_arcs_mutation,native_ga_common_arcs_mutation,2868.9686997805334,15,24.76699970898335
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,0,0,shared_warm_start,shared_warm_start,3960.9142264324673,15,0.0
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,1,0,reference_flip_closure,reference_flip_closure,3960.9142264324673,15,0.014703708002343774
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,2,1,ga_nn_initialization,native_ga_nn_initialization,3113.441957718182,15,0.034387291001621634
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,3,5,ga_vehicle_type_initialization,flip_operator,3103.6615855325963,15,0.10032804100774229
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,4,8,ga_vehicle_type_initialization,flip_operator,3092.116380347013,15,0.14953625001362525
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,5,16,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,3067.7468570809233,14,0.28673287501442246
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,6,21,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,3060.109650598224,14,0.3442250410153065
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,7,23,ga_vehicle_type_initialization,flip_operator,3045.08179919101,14,0.37235441600205377
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,8,31,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,3037.1899509500054,14,0.4993104159948416
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,9,32,ga_vehicle_type_initialization,flip_operator,3017.129460397969,14,0.5098640409996733
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,10,46,ga_random_start_nn_initialization,native_ga_random_start_nn_initialization,2968.0440290625997,14,0.7006432500202209
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,11,47,ga_vehicle_type_initialization,flip_operator,2954.0408453775085,14,0.7101784160186071
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,12,50,ga_vehicle_type_initialization,flip_operator,2936.533550409745,14,0.7484208749956451
D_G5_TIER1__formal_goeke80__multidepot__e2-multidepot-100c-01__GA__seed3,D_G5_TIER1,GA,GA,multidepot,e2-multidepot-100c-01,3,13,53,ga_vehicle_type_initialization,flip_operator,2914.8595266013617,14,0.7862806660123169
